DeveloperName__c,FulfilmentType__c,FulfilmentTypeReference__c,Id,Name,NextStatus__c,ReferenceName__c,RelatedFlow__c,RelatedTaskInformation__c,Status__c,Tasks__c
CLIENT_ACTION_CASH_ISA_CHASE_CLIENT_ACTION,CLIENT_ACTION_CASH_ISA,,CLIENT_ACTION_CASH_ISA_CHASE_CLIENT_ACTION,Chase client action Client action Cash ISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_SIPP_AWAITING_AD_HOC_ACTION,CLIENT_ACTION_SIPP,,CLIENT_ACTION_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Client action SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,
CANCEL_REGULAR_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,CANCEL_REGULAR_JUNIOR_SIPP,,CANCEL_REGULAR_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Cancel regular Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CLIENT_ACTION_GPP_CHASE_CLIENT_ACTION,CLIENT_ACTION_GPP,,CLIENT_ACTION_GPP_CHASE_CLIENT_ACTION,Chase client action Client action GPP,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
LUMP_SUM_WITHDRAWAL_ISA_AWAITING_AD_HOC_ACTION,LUMP_SUM_WITHDRAWAL_ISA,,LUMP_SUM_WITHDRAWAL_ISA_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Lump sum withdrawal ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
LUMP_SUM_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,LUMP_SUM_JUNIOR_SIPP,,LUMP_SUM_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Lump sum Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CLIENT_ACTION_DB_PENSION_CHASE_CLIENT_ACTION,CLIENT_ACTION_DB_PENSION,,CLIENT_ACTION_DB_PENSION_CHASE_CLIENT_ACTION,Chase client action Client action DB Pension,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_EIS_CHASE_CLIENT_ACTION,CLIENT_ACTION_EIS,,CLIENT_ACTION_EIS_CHASE_CLIENT_ACTION,Chase client action Client action EIS,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_GIA_CHASE_CLIENT_ACTION,CLIENT_ACTION_GIA,,CLIENT_ACTION_GIA_CHASE_CLIENT_ACTION,Chase client action Client action GIA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_ISA_CHASE_CLIENT_ACTION,CLIENT_ACTION_ISA,,CLIENT_ACTION_ISA_CHASE_CLIENT_ACTION,Chase client action Client action ISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
OPEN_PRODUCT_FUTURE_GENERATIONS_VCT_AWAITING_AD_HOC_ACTION,OPEN_PRODUCT_VCT_FG,,OPEN_PRODUCT_FUTURE_GENERATIONS_VCT_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Open product Future generations VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CLIENT_ACTION_JSIPP_CHASE_CLIENT_ACTION,CLIENT_ACTION_JSIPP,,CLIENT_ACTION_JSIPP_CHASE_CLIENT_ACTION,Chase client action Client action JSIPP,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_LIFE_&_CIC_CHASE_CLIENT_ACTION,CLIENT_ACTION_LIFE_&_CIC,,CLIENT_ACTION_LIFE_&_CIC_CHASE_CLIENT_ACTION,Chase client action Client action Life & CIC,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_LIFE_COVER_CHASE_CLIENT_ACTION,CLIENT_ACTION_LIFE_COVER,,CLIENT_ACTION_LIFE_COVER_CHASE_CLIENT_ACTION,Chase client action Client action Life cover,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_NO_PRODUCT_CHASE_CLIENT_ACTION,CLIENT_ACTION_NO_PRODUCT,,CLIENT_ACTION_NO_PRODUCT_CHASE_CLIENT_ACTION,Chase client action Client action No product,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_OFFSHORE_BOND_CHASE_CLIENT_ACTION,CLIENT_ACTION_OFFSHORE_BOND,,CLIENT_ACTION_OFFSHORE_BOND_CHASE_CLIENT_ACTION,Chase client action Client action Offshore bond,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_PREMIUM_BOND_AWAITING_AD_HOC_ACTION,CLIENT_ACTION_PREMIUM_BOND,,CLIENT_ACTION_PREMIUM_BOND_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Client action Premium bond,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,Has the client confirmed the action has been completed?
CLIENT_ACTION_TRUST_CHASE_CLIENT_ACTION,CLIENT_ACTION_TRUST,,CLIENT_ACTION_TRUST_CHASE_CLIENT_ACTION,Chase client action Client action Trust,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
CLIENT_ACTION_VCT_CHASE_CLIENT_ACTION,CLIENT_ACTION_VCT,,CLIENT_ACTION_VCT_CHASE_CLIENT_ACTION,Chase client action Client action VCT,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the action has been completed?
LUMP_SUM_TITAN_VCT_AWAITING_AD_HOC_ACTION,LUMP_SUM_VCT_TITAN,,LUMP_SUM_TITAN_VCT_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Lump sum Titan VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
LUMP_SUM_AIM_VCT_AWAITING_AD_HOC_ACTION,LUMP_SUM_VCT_AIM,,LUMP_SUM_AIM_VCT_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Lump sum AIM VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
LUMP_SUM_APOLLO_VCT_AWAITING_AD_HOC_ACTION,LUMP_SUM_VCT_APOLLO,,LUMP_SUM_APOLLO_VCT_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Lump sum Apollo VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
LUMP_SUM_FUTURE_GENERATIONS_VCT_AWAITING_AD_HOC_ACTION,LUMP_SUM_VCT_FG,,LUMP_SUM_FUTURE_GENERATIONS_VCT_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Lump sum Future generations VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_KNOWLEDGE_INTENSIVE_EIS_AWAITING_AD_HOC_ACTION,OPEN_PRODUCT_EIS,,OPEN_PRODUCT_KNOWLEDGE_INTENSIVE_EIS_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Open product Knowledge Intensive EIS,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_AIM_VCT_AWAITING_AD_HOC_ACTION,OPEN_PRODUCT_VCT_AIM,,OPEN_PRODUCT_AIM_VCT_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Open product AIM VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_APOLLO_VCT_AWAITING_AD_HOC_ACTION,OPEN_PRODUCT_VCT_APOLLO,,OPEN_PRODUCT_APOLLO_VCT_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Open product Apollo VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_TITAN_VCT_AWAITING_AD_HOC_ACTION,OPEN_PRODUCT_VCT_TITAN,,OPEN_PRODUCT_TITAN_VCT_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Open product Titan VCT,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
OPEN_PRODUCT_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,OPEN_PRODUCT_JUNIOR_SIPP,,OPEN_PRODUCT_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Open product Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
REBALANCE_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,REBALANCE_JUNIOR_SIPP,,REBALANCE_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Rebalance Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
REBALANCE_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,REBALANCE_JUNIOR_ISA,,REBALANCE_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Rebalance Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
NON-STANDARD_ACTION_DIRECT_EQUITY_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_DIRECT_EQUITY,,NON-STANDARD_ACTION_DIRECT_EQUITY_CHASE_CLIENT_ACTION,Chase client Non-standard action Direct equity,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_VCT_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_VCT,,NON-STANDARD_ACTION_VCT_CHASE_CLIENT_ACTION,Chase client Non-standard action VCT,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_TRUST_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_TRUST,,NON-STANDARD_ACTION_TRUST_CHASE_CLIENT_ACTION,Chase client Non-standard action Trust,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_SIPP_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_SIPP,,NON-STANDARD_ACTION_SIPP_CHASE_CLIENT_ACTION,Chase client Non-standard action SIPP,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_PREMIUM_BOND_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_PREMIUM_BOND,,NON-STANDARD_ACTION_PREMIUM_BOND_CHASE_CLIENT_ACTION,Chase client Non-standard action Premium bond,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has theclient confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_OFFSHORE_BOND_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_OFFSHORE_BOND,,NON-STANDARD_ACTION_OFFSHORE_BOND_CHASE_CLIENT_ACTION,Chase client Non-standard action Offshore bond,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_NO_PRODUCT_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_NO_PRODUCT,,NON-STANDARD_ACTION_NO_PRODUCT_CHASE_CLIENT_ACTION,Chase client Non-standard action No product,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_LIFE_COVER_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_LIFE_COVER,,NON-STANDARD_ACTION_LIFE_COVER_CHASE_CLIENT_ACTION,Chase client Non-standard action Life cover,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_LIFE_&_CIC_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_LIFE_&_CIC,,NON-STANDARD_ACTION_LIFE_&_CIC_CHASE_CLIENT_ACTION,Chase client Non-standard action Life & CIC,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_JSIPP_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_JSIPP,,NON-STANDARD_ACTION_JSIPP_CHASE_CLIENT_ACTION,Chase client Non-standard action JSIPP,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_JISA_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_JISA,,NON-STANDARD_ACTION_JISA_CHASE_CLIENT_ACTION,Chase client Non-standard action JISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_ISA_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_ISA,,NON-STANDARD_ACTION_ISA_CHASE_CLIENT_ACTION,Chase client Non-standard action ISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_GIA_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_GIA,,NON-STANDARD_ACTION_GIA_CHASE_CLIENT_ACTION,Chase client Non-standard action GIA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_DB_PENSION_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_DB_PENSION,,NON-STANDARD_ACTION_DB_PENSION_CHASE_CLIENT_ACTION,Chase client Non-standard action DB Pension,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_EIS_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_EIS,,NON-STANDARD_ACTION_EIS_CHASE_CLIENT_ACTION,Chase client Non-standard action EIS,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has the client confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
NON-STANDARD_ACTION_CASH_ISA_CHASE_CLIENT_ACTION,NON-STANDARD_ACTION_CASH_ISA,,NON-STANDARD_ACTION_CASH_ISA_CHASE_CLIENT_ACTION,Chase client Non-standard action Cash ISA,,,FulfilmentScreenChaseNonStandardAction,chase_client_action,Chase client action,Has theclient confirmed the non-standard action has been completed?;Is any follow on fulfilment able to proceed now?
REGULAR_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,REGULAR_JUNIOR_SIPP,,REGULAR_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Regular Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CHANGE_TO_REGULAR_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,CHANGE_TO_REGULAR_JUNIOR_ISA,,CHANGE_TO_REGULAR_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Change regular Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
CHANGE_TO_REGULAR_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,CHANGE_TO_REGULAR_JUNIOR_SIPP,,CHANGE_TO_REGULAR_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Change regular SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
INTERNAL_TRANSFER_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,INTERNAL_TRANSFER_JUNIOR_ISA,,INTERNAL_TRANSFER_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Internal transfer Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
INTERNAL_TRANSFER_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,INTERNAL_TRANSFER_JUNIOR_SIPP,,INTERNAL_TRANSFER_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Internal transfer Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
REGULAR_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,REGULAR_JUNIOR_ISA,,REGULAR_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Regular Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
SWITCH_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,SWITCH_JUNIOR_SIPP,,SWITCH_JUNIOR_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Switch Junior SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
SWITCH_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,SWITCH_JUNIOR_ISA,,SWITCH_JUNIOR_ISA_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Switch Junior ISA,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
EMPLOYER_REGULAR_SIPP_AWAITING_AD_HOC_ACTION,EMPLOYER_REGULAR_SIPP,,EMPLOYER_REGULAR_SIPP_AWAITING_AD_HOC_ACTION,Awaiting ad hoc action Employer regular SIPP,,,FulfilmentScreenAdHocActionComplete,,Awaiting ad hoc action,"Have any documents been saved to the correct folder?;Has the action been completed?;Have we thanked the client for their action, if appropriate?"
